,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,0.13333333333333333,0.0,-1.0,-1.0,0.0,0.0,0.2,0.0,0.0,-1.0,0.0,0.0,0.0
p50,0.42857142857142855,0.2222222222222222,-1.0,-1.0,0.3484848484848485,0.14835164835164835,0.5,0.5454545454545454,0.2857142857142857,-1.0,0.2,0.0,0.4444444444444444
p95,0.7272727272727273,0.5,-1.0,-1.0,0.6,0.3076923076923077,0.6657342657342658,0.8888888888888888,0.6,-1.0,0.6,0.0,0.8041958041958043
