,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,0.13571428571428573,0.0,0.26666666666666666,0.0,0.0,0.0,0.19909090909090912,0.0,0.0,0.0,0.0,0.0,0.0
p50,0.4660633484162896,0.4,0.46153846153846156,0.2857142857142857,0.4444444444444444,0.4,0.4222222222222222,0.5,0.0,0.2857142857142857,0.25,0.07142857142857142,0.2857142857142857
p95,0.7293706293706294,0.8,0.6825174825174825,0.5714285714285714,0.7293706293706294,0.7933333333333329,0.7272727272727273,0.8,0.0,0.5714285714285714,0.39333333333333326,0.3333333333333333,0.8
