,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,0.25,0.0,0.38636363636363635,0.2761904761904762,0.0,0.2967032967032967,0.178030303030303,0.0,0.15384615384615385,0.2946520146520147,0.25,0.15384615384615385,0.0
p50,0.5333333333333333,0.4444444444444444,0.5333333333333333,0.5,0.41428571428571426,0.44505494505494503,0.4,0.5,0.375,0.45,0.375,0.21637426900584794,0.4
p95,0.7692307692307693,0.75,0.7333333333333333,0.6666666666666666,0.6690476190476189,0.7279411764705883,0.625,0.8,0.6666666666666666,0.6236263736263737,0.5166666666666666,0.36363636363636365,0.7272727272727273
