,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,0.13571428571428573,0.0,-1.0,-1.0,0.0,0.0,0.2,0.0,0.0,-1.0,0.0,0.0,0.0
p50,0.46153846153846156,0.25,-1.0,-1.0,0.38181818181818183,0.2,0.5,0.5454545454545454,0.2857142857142857,-1.0,0.25,0.0,0.4444444444444444
p95,0.8,0.5,-1.0,-1.0,0.6033333333333332,0.4,0.7719457013574659,0.8888888888888888,0.6199999999999998,-1.0,0.6,0.0,0.9090909090909091
