,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,0.2,0.0,0.2,0.0,0.0,0.25,0.13571428571428573,0.0,-1.0,0.2,0.0,-1.0,0.0
p50,0.5,0.25,0.5,0.0,0.0,0.25,0.42857142857142855,0.5,-1.0,0.4,0.3333333333333333,-1.0,0.25
p95,0.7,0.75,0.6599999999999999,0.5,0.3333333333333333,0.375,0.5785714285714282,1.0,-1.0,0.6,0.6666666666666666,-1.0,1.0
