,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,0.26666666666666666,0.0,-1.0,-1.0,0.0,0.0,0.14285714285714285,0.2,0.0,-1.0,0.0,0.0,0.0
p50,0.5,0.2,-1.0,-1.0,0.30000000000000004,0.16666666666666666,0.42857142857142855,0.6,0.3333333333333333,-1.0,0.2,0.0,0.4
p95,0.8333333333333334,0.45000000000000007,-1.0,-1.0,0.6699999999999999,0.3333333333333333,0.7142857142857143,0.8,0.6666666666666666,-1.0,0.4,0.0,1.0
