,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,0.0,0.0,0.0,0.0,0.0,0.0,0.16999999999999998,0.0,-1.0,0.0,0.0,-1.0,0.0
p50,0.3484848484848485,0.2967032967032967,0.2727272727272727,0.0,0.0,0.0,0.46153846153846156,0.25,-1.0,0.2583333333333333,0.2857142857142857,-1.0,0.25
p95,0.5611111111111111,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.26785714285714285,0.16666666666666666,0.5945454545454545,0.6666666666666666,-1.0,0.5,0.5499999999999999,-1.0,0.7099999999999994
