,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
p50,-1.0,0.25,-1.0,0.0,0.2,-1.0,0.3076923076923077,0.25,-1.0,-1.0,0.11805555555555555,-1.0,0.25
p95,-1.0,0.42857142857142855,-1.0,0.3333333333333333,0.3666666666666667,-1.0,0.6,0.6666666666666666,-1.0,-1.0,0.4921428571428571,-1.0,0.7199999999999995
