,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,0.13571428571428573,0.0,0.26666666666666666,0.16025641025641024,0.0,0.1750757575757576,0.18181818181818182,0.0,0.0,0.17424242424242425,0.0,0.0,0.0
p50,0.4660633484162896,0.4444444444444444,0.46153846153846156,0.4,0.41428571428571426,0.35830835830835833,0.41428571428571426,0.5,0.25,0.39743589743589747,0.18181818181818182,0.0625,0.4444444444444444
p95,0.7293706293706294,0.75,0.6825174825174825,0.6,0.6690476190476189,0.6904761904761905,0.6733333333333329,0.8,0.5818181818181815,0.5890151515151514,0.3963636363636363,0.25,0.7272727272727273
