,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
p50,-1.0,0.25,-1.0,0.0,0.25,-1.0,0.3333333333333333,0.5,-1.0,-1.0,0.125,-1.0,0.25
p95,-1.0,0.5,-1.0,0.5,0.75,-1.0,0.7199999999999998,1.0,-1.0,-1.0,0.5916666666666661,-1.0,1.0
