,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,0.0,0.0,0.0,0.0,0.0,0.0,0.07500000000000002,0.0,-1.0,0.0,0.0,-1.0,0.0
p50,0.25,0.2857142857142857,0.3333333333333333,0.0,0.0,0.0,0.452991452991453,0.25,-1.0,0.25,0.2857142857142857,-1.0,0.25
p95,0.5555555555555556,0.6533333333333331,0.4327272727272727,0.3333333333333333,0.2857142857142857,0.16666666666666666,0.6084615384615384,0.6666666666666665,-1.0,0.5,0.5392857142857141,-1.0,0.6866666666666664
