,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,-1.0,0.010000000000000054,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
p50,-1.0,0.2,-1.0,0.5,0.0,-1.0,0.3333333333333333,1.0,-1.0,-1.0,0.125,-1.0,0.375
p95,-1.0,0.5,-1.0,0.5,0.7124999999999995,-1.0,0.773333333333333,1.0,-1.0,-1.0,0.5,-1.0,1.0
