,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,0.2857142857142857,0.0,0.32857142857142857,0.0,0.07142857142857142,0.16666666666666666,0.2,0.0,0.3333333333333333,0.25,0.2,0.25,0.0
p50,0.5714285714285714,0.5,0.5714285714285714,0.3333333333333333,0.2857142857142857,0.5,0.4,0.5,0.3333333333333333,0.5,0.4,0.25,0.25
p95,0.7142857142857142,1.0,0.6714285714285713,0.6666666666666666,0.6428571428571428,0.8333333333333334,0.8,0.8333333333333334,0.3333333333333333,0.75,0.4,0.5,1.0
