,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,0.18181818181818182,0.0,0.23230769230769233,0.0,0.09000000000000004,0.0,0.18454545454545454,0.0,0.0,0.0,0.0,0.0,0.0
p50,0.4444444444444444,0.38181818181818183,0.42857142857142855,0.2857142857142857,0.4444444444444444,0.3333333333333333,0.4,0.5,0.0,0.25,0.18181818181818182,0.0,0.2857142857142857
p95,0.6848484848484847,0.8099999999999995,0.5636363636363636,0.6047619047619042,0.7503496503496503,0.6545454545454543,0.6566666666666665,0.8,0.0,0.4694444444444444,0.27142857142857135,0.2857142857142857,0.8
