,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,0.18181818181818182,0.020000000000000108,0.3076923076923077,0.14725274725274723,0.0230769230769231,0.0,0.1696969696969697,0.2222222222222222,0.0,0.048333333333333346,0.0,0.0,0.0
p50,0.4365079365079365,0.5454545454545454,0.3076923076923077,0.3333333333333333,0.4660633484162896,0.36397058823529416,0.42857142857142855,0.5,0.26666666666666666,0.30116550116550117,0.14285714285714285,0.18181818181818182,0.452991452991453
p95,0.6666666666666666,0.75,0.3076923076923077,0.4444444444444444,0.7142857142857143,0.5981684981684983,0.625,0.8,0.6,0.5891317016317015,0.30897435897435893,0.3515151515151515,0.8
