,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,0.03500000000000001,0.0,0.30375,0.0,0.0,0.0,0.13333333333333344,0.0,-1.0,0.0,0.0,-1.0,0.0
p50,0.3484848484848485,0.36363636363636365,0.3375,0.2857142857142857,0.0,0.0,0.5,0.5,-1.0,0.0,0.30952380952380953,-1.0,0.3333333333333333
p95,0.5555555555555556,0.7060606060606056,0.37124999999999997,0.5,0.2857142857142857,0.25,0.7252747252747247,0.8,-1.0,0.5678571428571427,0.6666666666666666,-1.0,0.8
