,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,0.13571428571428573,0.0,0.26666666666666666,0.16025641025641024,0.0,0.17424242424242425,0.18181818181818182,0.0,0.0,0.17424242424242425,0.0,0.0,0.0
p50,0.46153846153846156,0.4444444444444444,0.46153846153846156,0.4,0.41428571428571426,0.3484848484848485,0.4,0.5,0.2361111111111111,0.39743589743589747,0.18181818181818182,0.0,0.4
p95,0.7272727272727273,0.75,0.6825174825174825,0.6,0.6690476190476189,0.6904761904761905,0.625,0.8,0.6033333333333332,0.606060606060606,0.3763636363636363,0.25,0.7272727272727273
