,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,0.06666666666666668,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0
p50,0.38461538461538464,0.36363636363636365,0.2727272727272727,0.0,0.0,0.0,0.4807692307692308,0.5,-1.0,0.4,0.2857142857142857,-1.0,0.3333333333333333
p95,0.47272727272727266,0.75,0.2727272727272727,0.0,0.4190476190476189,0.16666666666666666,0.7692307692307693,0.8,-1.0,0.5,0.628571428571428,-1.0,0.8
