,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,0.28,0.0,-1.0,-1.0,0.0,0.0,0.2222222222222222,0.25,0.0,-1.0,0.0,0.0,0.0
p50,0.5714285714285714,0.2,-1.0,-1.0,0.34285714285714286,0.18181818181818182,0.5,0.5454545454545454,0.25,-1.0,0.25,0.0,0.4444444444444444
p95,0.8636363636363635,0.5113636363636364,-1.0,-1.0,0.6878787878787879,0.39272727272727265,0.7692307692307693,0.8888888888888888,0.5714285714285714,-1.0,0.5,0.0,0.9090909090909091
