,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,0.20857142857142857,0.0,0.20555555555555557,0.0,0.0,0.25,0.16999999999999998,0.0,-1.0,0.17272727272727273,0.0,-1.0,0.0
p50,0.5,0.2857142857142857,0.40064102564102566,0.0,0.0,0.3076923076923077,0.46153846153846156,0.2857142857142857,-1.0,0.42857142857142855,0.2857142857142857,-1.0,0.25
p95,0.72,0.6666666666666666,0.46153846153846156,0.3333333333333333,0.26785714285714285,0.42857142857142855,0.5945454545454545,0.6666666666666666,-1.0,0.6461538461538461,0.5499999999999999,-1.0,0.7099999999999994
