,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,0.18181818181818182,0.0,0.23230769230769233,0.15054945054945057,0.09090909090909091,0.16025641025641024,0.203030303030303,0.0,0.0,0.1548992673992674,0.0,0.0,0.0
p50,0.452991452991453,0.5,0.42857142857142855,0.36363636363636365,0.42857142857142855,0.3205128205128205,0.4,0.5,0.2,0.34285714285714286,0.14285714285714285,0.0,0.4
p95,0.6818181818181819,0.75,0.5636363636363636,0.5454545454545454,0.6904761904761905,0.6427083333333332,0.5714285714285714,0.8,0.5386363636363637,0.5153846153846153,0.2967032967032967,0.2,0.7272727272727273
