,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.2,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
p50,0.5,0.5,0.3333333333333333,0.0,0.3571428571428571,0.2,0.4,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5
p95,0.6666666666666666,1.0,0.3333333333333333,0.0,0.6714285714285713,0.8,0.8500000000000001,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0
