,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,0.12666666666666668,0.0,0.24307692307692308,0.0,0.0,0.0,0.19181818181818183,0.0,0.0,0.0,0.0,0.0,0.0
p50,0.4365079365079365,0.3333333333333333,0.42857142857142855,0.2857142857142857,0.4444444444444444,0.3484848484848485,0.4,0.5,0.0,0.25,0.19090909090909092,0.0,0.2857142857142857
p95,0.6666666666666666,0.7533333333333323,0.6285714285714286,0.5714285714285714,0.7335664335664336,0.6153846153846154,0.6939393939393939,0.8,0.0,0.5,0.2660714285714285,0.2857142857142857,0.8
