,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,0.4,0.0,-1.0,-1.0,0.05384615384615386,0.234640522875817,0.2222222222222222,0.25,0.0,-1.0,0.0,0.21000000000000002,0.0
p50,0.6,0.2222222222222222,-1.0,-1.0,0.4,0.3693181818181818,0.5,0.5857142857142856,0.2857142857142857,-1.0,0.25,0.2222222222222222,0.4444444444444444
p95,0.8452380952380952,0.5454545454545454,-1.0,-1.0,0.706060606060606,0.5333333333333333,0.7692307692307694,0.8888888888888888,0.5928571428571427,-1.0,0.5699999999999997,0.2696428571428571,0.9090909090909091
