,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,-1.0,0.08500000000000006,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
p50,-1.0,0.30000000000000004,-1.0,0.0,0.25,-1.0,0.3333333333333333,1.0,-1.0,-1.0,0.125,-1.0,0.5
p95,-1.0,0.5,-1.0,0.0,0.8125,-1.0,0.7933333333333338,1.0,-1.0,-1.0,0.5,-1.0,1.0
