,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,0.0,0.0,0.0,0.0,0.0,0.0,0.16999999999999998,0.0,-1.0,0.0,0.0,-1.0,0.0
p50,0.38181818181818183,0.2967032967032967,0.2863636363636364,0.0,0.0,0.0,0.46153846153846156,0.25,-1.0,0.2857142857142857,0.2857142857142857,-1.0,0.25
p95,0.6395833333333332,0.6666666666666666,0.36363636363636365,0.3333333333333333,0.26785714285714285,0.2222222222222222,0.5945454545454545,0.6666666666666666,-1.0,0.5597402597402596,0.5499999999999999,-1.0,0.7099999999999994
