,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,0.2573426573426574,0.0,-1.0,-1.0,0.0,0.0,0.2222222222222222,0.25,0.0,-1.0,0.0,0.0,0.0
p50,0.5,0.2,-1.0,-1.0,0.4444444444444444,0.1380952380952381,0.5,0.5454545454545454,0.25,-1.0,0.25,0.0,0.4807692307692308
p95,0.7948717948717948,0.5136363636363634,-1.0,-1.0,0.6787878787878787,0.3076923076923077,0.7692307692307693,0.8888888888888888,0.5714285714285714,-1.0,0.5386363636363637,0.0,0.9090909090909091
