,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,0.18787878787878787,0.09000000000000004,0.32153846153846155,0.14725274725274723,0.038461538461538464,0.0,0.17424242424242425,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
p50,0.4365079365079365,0.5454545454545454,0.4307692307692308,0.3333333333333333,0.4660633484162896,0.3846590909090909,0.42857142857142855,0.5227272727272727,0.2761904761904762,0.2894230769230769,0.14285714285714285,0.18181818181818182,0.5
p95,0.7071428571428571,0.75,0.6763736263736263,0.4444444444444444,0.7142857142857143,0.6005494505494505,0.6862745098039216,0.8,0.61,0.606060606060606,0.3333333333333333,0.3484848484848485,0.8
