,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.03333333333333336,0.0,-1.0,-1.0,0.0,-1.0,0.0
p50,-1.0,0.30000000000000004,-1.0,0.0,0.25,-1.0,0.3333333333333333,0.5,-1.0,-1.0,0.125,-1.0,0.25
p95,-1.0,0.5,-1.0,0.5,0.75,-1.0,0.773333333333333,1.0,-1.0,-1.0,0.6166666666666665,-1.0,0.9562499999999998
