,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,0.12666666666666668,0.0,0.24307692307692308,0.0,0.0,0.0,0.19909090909090912,0.0,0.0,0.0,0.0,0.0,0.0
p50,0.4365079365079365,0.4,0.42857142857142855,0.2857142857142857,0.4444444444444444,0.36363636363636365,0.4222222222222222,0.5,0.0,0.25,0.2,0.06666666666666667,0.2857142857142857
p95,0.6690476190476189,0.8,0.6285714285714286,0.5714285714285714,0.7293706293706294,0.7216783216783212,0.7272727272727273,0.8,0.0,0.5,0.2821428571428571,0.2857142857142857,0.8
