,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,0.19454545454545455,0.0,-1.0,-1.0,0.0,0.0,0.25,0.0,0.0,-1.0,0.0,0.0,0.0
p50,0.4444444444444444,0.25,-1.0,-1.0,0.36363636363636365,0.15384615384615385,0.5,0.5393939393939393,0.30952380952380953,-1.0,0.2,0.0,0.4444444444444444
p95,0.7272727272727273,0.5,-1.0,-1.0,0.6,0.31666666666666665,0.6999999999999996,0.8888888888888888,0.65,-1.0,0.6,0.0,0.8454545454545446
