,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,0.0,0.0,0.0,0.0,0.0,0.0,0.15833333333333335,0.0,-1.0,0.0,0.0,-1.0,0.0
p50,0.25,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.4807692307692308,0.3333333333333333,-1.0,0.25,0.3333333333333333,-1.0,0.25
p95,0.5555555555555556,0.6666666666666666,0.4327272727272727,0.3666666666666667,0.28809523809523796,0.16666666666666666,0.6179487179487179,0.6666666666666666,-1.0,0.4583333333333333,0.7321428571428569,-1.0,0.8
