,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,-1.0,0.0,0.5227272727272727,-1.0,0.0,-1.0,0.0,0.1285714285714286,-1.0,-1.0,0.0,-1.0,0.0
p50,-1.0,0.3205128205128205,0.5227272727272727,-1.0,0.16233766233766234,-1.0,0.45,0.3666666666666667,-1.0,-1.0,0.24497863247863247,-1.0,0.4098290598290598
p95,-1.0,0.5690259740259738,0.5227272727272727,-1.0,0.47546897546897515,-1.0,0.6666666666666666,0.7619047619047619,-1.0,-1.0,0.4722222222222222,-1.0,0.8545454545454545
