,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,0.3904761904761905,0.0,-1.0,-1.0,0.0,0.26666666666666666,0.2222222222222222,0.25,0.0,-1.0,0.0,0.2088888888888889,0.0
p50,0.625,0.2,-1.0,-1.0,0.34285714285714286,0.36363636363636365,0.5,0.5454545454545454,0.25,-1.0,0.25,0.2222222222222222,0.4444444444444444
p95,0.8835164835164834,0.5113636363636364,-1.0,-1.0,0.6878787878787879,0.5266666666666666,0.7692307692307693,0.8888888888888888,0.5714285714285714,-1.0,0.5,0.2714285714285714,0.9090909090909091
