,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,0.0,0.0,0.0,0.0,0.0,0.0,0.15833333333333335,0.0,-1.0,0.0,0.0,-1.0,0.0
p50,0.2857142857142857,0.3333333333333333,0.36363636363636365,0.0,0.0,0.0,0.4807692307692308,0.3333333333333333,-1.0,0.2857142857142857,0.3333333333333333,-1.0,0.25
p95,0.625,0.6666666666666666,0.47777777777777775,0.3666666666666667,0.28809523809523796,0.2222222222222222,0.6179487179487179,0.6666666666666666,-1.0,0.5113636363636364,0.7321428571428569,-1.0,0.8
