,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,-1.0,0.07916666666666668,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
p50,-1.0,0.25,-1.0,0.0,0.16666666666666666,-1.0,0.36363636363636365,0.5,-1.0,-1.0,0.18333333333333335,-1.0,0.36363636363636365
p95,-1.0,0.545959595959596,-1.0,0.0,0.4299999999999999,-1.0,0.7246753246753247,0.8,-1.0,-1.0,0.4992857142857142,-1.0,0.8
