,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,0.15000000000000005,0.0,0.23333333333333334,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
p50,0.5,0.5,0.5,0.3333333333333333,0.2857142857142857,0.4,0.4,0.5,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.25
p95,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.8,0.8699999999999996,0.8333333333333335,0.0,0.6666666666666665,0.3333333333333333,0.3333333333333333,1.0
