,Amusement,Anger,Awe,Contempt,Disgust,Embarrassment,Fear,Happiness,Interest,Pride,Sadness,Shame,Surprise
p5,0.2857142857142857,0.0,0.42857142857142855,0.0,0.03571428571428571,0.16666666666666666,0.2,0.16666666666666666,0.3333333333333333,0.25,0.2,0.25,0.0
p50,0.5714285714285714,0.5,0.5,0.3333333333333333,0.42857142857142855,0.5,0.4,0.5,0.3333333333333333,0.5,0.4,0.5,0.5
p95,0.7142857142857143,1.0,0.5714285714285714,0.6666666666666666,0.7142857142857143,0.8333333333333335,1.0,0.8333333333333334,0.3333333333333333,0.75,0.4,0.75,1.0
